Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Walin Castillo","MIA",0,0,0,6.71208,1,1,0,0,,4.00238,17,5,3,3,1,2,0,0,1,2.60587,4.33209,0.601527,1.44882,0.0664439,0.110459,-0.04401475936174393,0.303423,1.6417,0.296225,0.584004,,,6.2491,-0.0360997,-0.0397099,999,,,,,,,0.3176006317138693,0.07935297338590093,3.011892318725586,0.7525256159576896,,,,,,,,,,,,,,,,,,,"Walin Castillo","sa3019280",801384
"Omar Gonzalez","NYY",0,0,0,6.56471,1,1,0,0,,3.59586,15,3,3,3,1,2,0,0,2,4.65605,5.68071,0.819626,1.63014,0.121293,0.147985,-0.026692703366279602,0.268112,1.59043,0.270244,0.593749,,,6.51748,-0.0361086,-0.0745741,999,,,,,,,4.509371089935304,1.2540448984208739,2.979304790496826,0.8285372613716335,,,,,,,,,,,,,,,,,,,"Omar Gonzalez","sa3019380",800439
"Robert Puason","ATH",0,0,0,7.02945,1,0,0,0,,1.34796,6,2,1,1,0,1,0,0,0,3.33018,4.94202,0.67385,1.91851,0.0776695,0.115262,-0.03759284317493439,0.297942,1.78772,0.286915,0.627581,,,6.98674,-0.0363153,-0.0294485,999,,,,,,,1.7749083757400514,1.316736102801739,3.7398029565811157,2.77441564736649,,,,,,,,,,,,,,,,,,,"Robert Puason","sa3014697",691188
"Tyler Schweitzer","CHW",1,3,0,4.91688,30,0,0,0,,30,126,30,18,16,4,11,,1,21,6.35487,3.42235,1.85688,1.29661,0.165729,0.0892517,0.07647766917943954,0.26186,1.3838,0.288202,0.665845,,,4.88047,-0.0363355,-0.101759,999,,,,,,,100.80000000000001,3.3600000000000003,104,3.466666666666667,,,,,,,,,,,,,,,,,,,"Tyler Schweitzer","31920",805326
"Luis Arestigueta","ATL",0,0,0,6.27532,1,1,0,0,,3.3804,16,4,3,2,1,2,0,0,2,4.89517,5.20994,0.939583,1.63225,0.117277,0.124818,-0.00754113495349884,0.278836,1.69459,0.285207,0.647631,,,6.31457,-0.0366402,-0.0767868,999,,,,,,,0.31494369506835973,0.09316764298635345,1.9019889831542969,0.5626524147690405,,,,,,,,,,,,,,,,,,,"Luis Arestigueta","sa3021521",808244
"Jared Beck","WSN",0,0,0,6.22999,1,0,0,0,,1.77521,8,2,1,1,0,1,0,0,1,6.35827,7.45117,0.853325,1.32622,0.148832,0.174414,-0.025582194328308105,0.266528,1.85461,0.293281,0.666474,,,6.32182,-0.0366899,-0.0062796,999,,,,,,,6.936521530151368,3.90744682336989,7.876028060913086,4.436684971511273,,,,,,,,,,,,,,,,,,,"Jared Beck","sa3020571",805724
"Doug Nikhazy","CHC",0,0,0,5.81107,9,0,0,0,,9,39,10,6,6,1,4,,0,6,6.02727,4.0674,1.48185,1.51408,0.151479,0.102223,0.04925583302974701,0.280408,1.55042,0.302077,0.642792,,,5.4935,-0.0367386,-0.0486325,999,,,,,,,28.30000000000001,3.1444444444444457,32,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Doug Nikhazy","30142",680951
"Ryan Weiss","HOU",1,2,0,4.5974,19,0,0,0,,19,94,20,11,10,3,10,,1,21,9.78577,4.83856,2.02245,1.52358,0.219102,0.108335,0.11076728999614716,0.240471,1.58751,0.283209,0.762365,,,4.95103,-0.0367746,-0.0549116,725.9600219726562,,,,,,,60.69999999999999,3.1947368421052627,65,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Ryan Weiss","24621",680802
"Kevin Valdez","CHC",0,0,0,6.21953,1,1,0,0,,3.93953,18,4,3,3,1,2,0,0,2,3.79033,5.21579,0.726702,1.34508,0.0926526,0.127497,-0.03484474867582321,0.285322,1.69486,0.289321,0.63278,,,6.145,-0.0367862,-0.0516234,999,,,,,,,4.452512407302857,1.1302144855888079,4.697643518447876,1.192437946713851,,,,,,,,,,,,,,,,,,,"Kevin Valdez","sa3019052",703936
"Franly Urena","TOR",0,0,0,6.43938,1,0,0,0,,1.70859,8,2,1,1,0,1,0,0,1,5.57311,5.94691,0.937144,1.75169,0.131677,0.140509,-0.008831813931465149,0.271457,1.74145,0.279761,0.653509,,,6.59181,-0.0368654,-0.0127758,999,,,,,,,6.44359269142151,3.771284561299662,7.542968034744263,4.414723316338655,,,,,,,,,,,,,,,,,,,"Franly Urena","sa3022050",814288
"Melvin Rodriguez","MIN",0,0,0,6.7625,1,1,0,0,,3.78213,16,4,3,3,1,2,0,0,1,3.10781,4.63196,0.670949,1.54302,0.0812773,0.121138,-0.039860598742961884,0.293474,1.59512,0.287221,0.571504,,,6.37417,-0.0369155,-0.0594152,999,,,,,,,1.2877690792083758,0.34048770229497405,1.9106547832489014,0.505179435918148,,,,,,,,,,,,,,,,,,,"Melvin Rodriguez","sa3024087",821060
"Zach Agnos","COL",2,2,0,5.15936,40,0,1,6,,40,176,43,25,23,6,16,,2,33,7.4076,3.60401,2.05538,1.37006,0.188488,0.091705,0.09678348153829575,0.270435,1.45966,0.30835,0.668678,,,4.81781,-0.0369225,-0.0723526,743.47998046875,,,,,,,151.39999999999998,3.7849999999999993,163,4.075,,,,,,,,,,,,,,,,,,,"Zach Agnos","31552",688642
"Marlon Franco","SFG",0,0,0,6.30026,1,1,0,0,,3.62065,16,4,3,3,1,2,0,0,1,3.68235,4.31302,0.853775,1.54907,0.0900147,0.105431,-0.015416719019412994,0.291274,1.64798,0.290455,0.627852,,,6.1528,-0.0369426,-0.0710229,999,,,,,,,0.09279098510742223,0.025628285241974073,1.1032371520996094,0.3047071479068748,,,,,,,,,,,,,,,,,,,"Marlon Franco","sa3016242",693812
"Ismael Yanez","MIL",0,0,0,6.38786,1,0,0,0,,1.27587,7,2,1,1,0,1,0,0,1,6.0794,7.28487,0.834524,1.88142,0.125128,0.14994,-0.024811506271362305,0.268724,2.02336,0.27661,0.721182,,,7.14475,-0.0371676,-0.0329415,999,,,,,,,3.2414192199707026,2.540561081860067,5.379337310791016,4.216219529332269,,,,,,,,,,,,,,,,,,,"Ismael Yanez","sa3022354",808254
"Evan Truitt","SEA",0,0,0,5.8855,1,1,0,0,,4.31007,19,5,3,3,1,2,0,0,2,4.04071,3.87039,1.04401,1.60791,0.101145,0.0968817,0.004263445734977722,0.275777,1.52149,0.274104,0.634939,,,6.00311,-0.0372608,-0.050404,999,,,,,,,4.594497108459475,1.0659919950135344,6.550335884094238,1.5197758214360075,,,,,,,,,,,,,,,,,,,"Evan Truitt","sa3025236",822462
"Edgar Gallegos","TOR",0,0,0,5.8948,1,0,0,0,,1.71569,10,2,1,1,0,1,0,0,1,6.69245,5.31633,1.25885,2.10813,0.130238,0.103458,0.026780031621456146,0.274397,1.97694,0.282763,0.765043,,,6.66592,-0.0372713,-0.0124066,999,,,,,,,6.49613699913025,3.7863023844856896,7.578470945358276,4.417145545884789,,,,,,,,,,,,,,,,,,,"Edgar Gallegos","sa3023857",823735
"Andrew Hoffmann","ARI",2,2,0,4.62496,31,0,0,0,,31,135,31,17,16,4,13,,2,26,7.38699,3.68719,2.00342,1.13867,0.188909,0.0942931,0.09461575001478195,0.25887,1.41553,0.299271,0.689805,,,4.51627,-0.0373263,-0.0404919,999,,,,,,,106.6,3.4387096774193546,110,3.5483870967741935,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Justin Militello","STL",0,0,0,6.65671,1,1,0,0,,2.65111,13,3,2,2,0,2,0,0,1,3.61352,5.72812,0.630838,1.46467,0.0835508,0.132444,-0.04889330267906189,0.29677,1.85562,0.298099,0.643685,,,6.53993,-0.0373348,-0.0353359,999,,,,,,,7.81818528175354,2.9490276625527394,9.255530595779419,3.491195817814488,,,,,,,,,,,,,,,,,,,"Justin Militello","sa3023568",805505
"Peter Bonilla","LAD",0,0,0,6.60137,1,0,0,0,,1.4155,7,2,1,1,0,1,0,0,1,5.43314,6.69824,0.81113,1.88413,0.117531,0.144898,-0.027366898953914642,0.275064,1.93387,0.279132,0.690368,,,7.08374,-0.0373881,-0.0255453,999,,,,,,,4.274726796150207,3.019933493934911,6.077518105506897,4.293537660312082,,,,,,,,,,,,,,,,,,,"Peter Bonilla","sa3018850",800361
"Jovi Gálvez","STL",0,0,0,6.71589,1,0,0,0,,1.14041,6,2,1,1,0,1,0,0,1,4.42526,8.31357,0.532294,1.47867,0.0872553,0.163923,-0.0766679048538208,0.290645,2.27061,0.297272,0.713315,,,7.29068,-0.0374744,-0.041187,999,,,,,,,2.2390150785446172,1.9633466023013184,4.702037215232849,4.123120419726019,,,,,,,,,,,,,,,,,,,"Jovi Galvez","sa3018837",800243
"Nick Borquez","HOU",0,0,0,6.01773,1,0,0,0,,1.6731,9,2,1,1,0,1,0,0,1,5.65856,5.06802,1.11652,1.95274,0.11818,0.105846,0.012333497405052185,0.276965,1.86324,0.281449,0.726489,,,6.57601,-0.0374941,-0.0145895,999,,,,,,,6.180946135520936,3.6943058230121633,7.365504145622253,4.402307390808414,,,,,,,,,,,,,,,,,,,"Nick Borquez","sa3024926",826465
"Luis Mata","CHC",0,0,0,6.08421,1,1,0,0,,2.06894,13,3,2,1,0,1,0,0,1,5.49478,6.14721,0.893866,1.94582,0.10044,0.112366,-0.011925876140594482,0.284445,2.19698,0.288662,0.770004,,,6.99291,-0.0376304,-0.0682295,999,,,,,,,6.510136032104495,3.146608660860556,9.344686508178711,4.51666007509779,,,,,,,,,,,,,,,,,,,"Luis Mata","sa3068096",829475
"Kyle DeGroat","KCR",0,0,0,6.90742,1,1,0,0,,3.33616,15,4,3,3,1,2,0,0,1,3.72675,4.65538,0.800526,1.7439,0.0947727,0.118388,-0.023615263402462006,0.294093,1.6344,0.289392,0.584051,,,6.53784,-0.0376539,-0.0783022,999,,,,,,,-2.012405824661256,-0.6032099765059007,-0.31919312477111816,-0.09567676406742717,,,,,,,,,,,,,,,,,,,"Kyle DeGroat","sa3067388",826940
"Omar Victorino","NYM",0,0,0,6.38062,1,1,0,0,,2.95314,14,3,2,2,0,2,0,0,1,4.11069,6.72508,0.611248,1.27315,0.0977182,0.159867,-0.0621485635638237,0.278321,1.82249,0.285988,0.645239,,,6.49281,-0.0377394,-0.0197744,999,,,,,,,10.053216743469239,3.4042495791336855,10.765686988830566,3.6455083319097237,,,,,,,,,,,,,,,,,,,"Omar Victorino","sa3019273",800466
"Ricardo Montero",,0,0,0,7.24124,1,0,0,0,,0.955407,6,1,1,1,0,1,0,0,1,4.82795,9.74268,0.495547,1.91221,0.0919954,0.185644,-0.09364879876375198,0.280638,2.39155,0.280052,0.722399,,,8.32439,-0.0377605,-0.0488522,999,,,,,,,3.4700146198272708,3.6319738455292123,3.7770369052886963,3.953326068202559,,,,,,,,,,,,,,,,,,,"Ricardo Montero","sa3018370",805110
"Jeury Espinal","ARI",0,0,0,6.69895,1,1,0,0,,2.78001,13,3,2,2,0,2,0,0,1,3.18041,5.23821,0.607155,1.44099,0.0777811,0.128107,-0.05032636970281601,0.297264,1.74262,0.295062,0.612231,,,6.42674,-0.0377739,-0.0218238,999,,,,,,,8.772107410430909,3.155417845245881,9.900072574615479,3.5611585916087733,,,,,,,,,,,,,,,,,,,"Jeury Espinal","sa3024105",824216
"Ayendy Bravo","MIL",0,0,0,5.89979,1,0,0,0,,1.70902,9,2,1,1,0,1,0,0,1,4.92413,5.60414,0.87866,1.6688,0.103578,0.117882,-0.014303736388683319,0.274619,1.88459,0.278696,0.719145,,,6.51274,-0.0378409,-0.010515,999,,,,,,,6.446735787391662,3.7721864067294977,7.54509174823761,4.4148687752789515,,,,,,,,,,,,,,,,,,,"Ayendy Bravo","sa3024090",821131
"Dominic Scheffler","CIN",0,0,0,6.19068,1,0,0,0,,1.94964,10,2,1,1,0,1,0,0,1,5.58704,6.90793,0.808787,1.46024,0.121816,0.150616,-0.028799720108509064,0.275897,1.9431,0.291362,0.694551,,,6.50845,-0.0378893,0.00779828,999,,,,,,,8.227332735061648,4.219925010220266,8.748197793960571,4.4870846790677845,,,,,,,,,,,,,,,,,,,"Dominic Scheffler","sa3023599",807636
"Collin Rothermel","ARI",0,0,0,5.674,1,0,0,0,,1.31691,9,2,1,1,0,1,0,0,1,8.82848,6.94527,1.27115,2.26391,0.14127,0.111136,0.030134491622447968,0.27211,2.42854,0.289371,0.837978,,,7.00792,-0.0380127,-0.0291577,999,,,,,,,3.5451694965362543,2.6920264735972808,5.584573984146118,4.240649431225368,,,,,,,,,,,,,,,,,,,"Collin Rothermel","sa3041199",800961
"Joelvis Perez","CLE",0,0,0,6.4594,1,0,0,0,,1.74426,8,2,1,1,0,1,0,0,1,3.77206,5.24556,0.719095,1.54724,0.0930838,0.129446,-0.03636200726032257,0.282232,1.67313,0.280671,0.62078,,,6.45026,-0.038263,-0.0115148,999,,,,,,,6.7075474739074705,3.8454905091190916,7.721315860748291,4.426692017599853,,,,,,,,,,,,,,,,,,,"Joelvis Perez","sa3021511",808065
"Luis Peralta","CHC",1,1,0,5.19135,15,0,0,1,,15,68,15,9,8,2,9,,1,15,9.1907,5.53819,1.65951,1.32398,0.221149,0.133262,0.08788754045963287,0.253458,1.6149,0.307148,0.699026,,,5.02726,-0.0382854,-0.0499279,999,,,,,,,51.400000000000006,3.426666666666667,53,3.533333333333333,,,,,,,,,,,,,,,,,,,"Luis Peralta","24203",678821
"Brian Fitzpatrick","MIL",2,1,0,4.36686,36,0,0,3,,36,152,32,19,18,5,15,,2,31,7.62364,3.77669,2.0186,1.1944,0.201807,0.0999738,0.10183343291282654,0.239996,1.31459,0.277254,0.695114,,,4.57131,-0.0383054,-0.0283358,999,,,,,,,144.70000000000005,4.019444444444446,138,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Brian Fitzpatrick","31624",702153
"Joey Wiemer","WSN",0,0,0,7.25033,1,0,0,0,,1.44312,8,2,1,1,0,1,0,0,1,4.5884,3.67822,1.24745,2.39674,0.0905771,0.0726098,0.017967328429222107,0.330803,2.11552,0.328622,0.709039,,,6.98432,-0.0383219,-0.0236387,999,,,,,,,4.47908272743225,3.1037508584754927,6.215596437454224,4.307056590076693,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Jhonny Jimenez",,0,0,0,7.00963,1,0,0,0,,1.33975,7,2,1,1,0,1,0,0,1,4.06632,6.03818,0.673435,2.02839,0.0928621,0.137893,-0.04503117501735687,0.280642,1.83051,0.270416,0.646766,,,7.36183,-0.0383573,-0.029436,999,,,,,,,3.7141583204269404,2.7722748298794326,5.698755621910095,4.2535927144966825,,,,,,,,,,,,,,,,,,,"Jhonny Jimenez","sa3016506",699075
"Daniel Brooks","ATL",0,0,0,6.23442,1,0,0,0,,1.28158,8,2,1,1,0,1,0,0,1,6.23031,6.04993,1.02982,2.18948,0.116577,0.113201,0.0033751502633094788,0.2805,2.12926,0.284994,0.767422,,,7.14442,-0.0383607,-0.0314576,999,,,,,,,3.283703255653381,2.562227374348704,5.407907605171204,4.219714092636888,,,,,,,,,,,,,,,,,,,"Daniel Brooks","sa3076306",695500
"Josdanner Suarez","ARI",0,0,0,6.5198,1,1,0,0,,2.94009,14,4,2,2,0,2,0,0,1,3.50154,5.46018,0.641287,1.39808,0.0821718,0.128136,-0.045963943004608154,0.29601,1.81105,0.297657,0.639962,,,6.37461,-0.0383987,-0.0122568,999,,,,,,,7.356690263748169,2.5021962114543514,10.700466394424438,3.6394989476262087,,,,,,,,,,,,,,,,,,,"Josdanner Suarez","sa3023843",821193
"Aubrey Smith","HOU",0,0,0,6.2758,1,1,0,0,,3.52793,17,4,3,2,1,2,0,0,2,4.1009,4.3272,0.947702,1.83516,0.0929686,0.098099,-0.0051304250955581665,0.287319,1.7346,0.283431,0.671425,,,6.48679,-0.0384053,-0.0768359,999,,,,,,,1.4067174434661869,0.3987368042034352,2.639673948287964,0.7482207312976327,,,,,,,,,,,,,,,,,,,"Aubrey Smith","sa3042482",703502
"Kelvin Rosario","ARI",0,0,0,6.12211,1,0,0,0,,1.92338,9,2,1,1,0,1,0,0,1,4.70897,5.55043,0.848397,1.33908,0.112714,0.132855,-0.02014125883579254,0.282728,1.73812,0.295237,0.650506,,,6.04984,-0.0385728,0.00261804,999,,,,,,,8.03297860622406,4.176500459296921,8.616877436637878,4.480080719241439,,,,,,,,,,,,,,,,,,,"Kelvin Rosario","sa3022128",808163
"Juan Ortega","BAL",0,0,0,5.55916,1,0,0,0,,1.49116,10,2,1,1,0,1,0,0,2,9.56408,6.30095,1.51788,2.5103,0.151811,0.100015,0.05179576575756073,0.267697,2.36481,0.284145,0.856075,,,6.9799,-0.0386411,-0.0248367,999,,,,,,,6.834557795524597,4.583394153537766,8.455782294273376,5.670620439633865,,,,,,,,,,,,,,,,,,,"Juan Ortega","sa3021239",808302
"Spencer Green","LAD",0,0,0,5.92458,1,1,0,0,,2.06894,14,3,1,1,0,2,0,0,2,7.24499,7.63797,0.948549,2.14423,0.118964,0.125417,-0.0064528509974479675,0.272942,2.44097,0.282649,0.817102,,,7.42105,-0.0386956,0.0296152,999,,,,,,,5.510136032104495,2.6632687359583462,8.344686508178711,4.03332015019558,,,,,,,,,,,,,,,,,,,"Spencer Green","sa3076274",814309
"Yulian Quintana","PIT",0,0,0,6.31504,1,0,0,0,,1.99065,9,2,2,1,0,1,0,0,1,4.08973,5.60218,0.730025,1.34068,0.0995825,0.13641,-0.03682715445756912,0.285276,1.72998,0.29234,0.633355,,,6.20561,-0.0387297,-0.0860677,999,,,,,,,8.530831599235537,4.285443996089063,8.953264594078064,4.49765225743372,,,,,,,,,,,,,,,,,,,"Yulian Quintana","sa3067459",831951
"Brandan Bidois","PIT",2,3,0,4.46872,37,0,0,3,,37,162,35,20,18,5,18,,1,34,8.40119,4.46872,1.88,1.16187,0.21219,0.112867,0.09932279586791992,0.244216,1.43992,0.29078,0.717666,,,4.5552,-0.0389298,-0.0258982,999,,,,,,,144.3,3.9000000000000004,143,3.864864864864865,,,,,,,,,,,,,,,,,,,"Brandan Bidois","28052",684049
"Davian Garcia","WSN",0,0,0,6.57126,1,1,0,0,,4.13106,18,4,3,3,1,2,0,0,2,4.34524,5.36596,0.809778,1.54319,0.110476,0.136428,-0.025951609015464783,0.282113,1.64512,0.286393,0.603279,,,6.35519,-0.0389751,-0.0359552,999,,,,,,,5.869809627532961,1.4208983233125003,5.655276775360107,1.368966593104757,,,,,,,,,,,,,,,,,,,"Davian Garcia","sa3031927",807485
"Jerson Alejandro","NYY",0,0,0,5.69534,1,0,0,0,,1.54628,10,2,1,1,0,1,0,0,1,7.83787,6.36978,1.23048,2.3013,0.139592,0.113445,0.02614656835794449,0.260942,2.13139,0.269782,0.812119,,,7.06633,-0.0390554,-0.0216927,999,,,,,,,5.242440438270569,3.3903658448114777,6.731378674507141,4.35328481367927,,,,,,,,,,,,,,,,,,,"Jerson Alejandro","sa3021533",808394
"Peyton Olejnik","LAA",0,0,0,6.32531,1,1,0,0,,4.92033,22,5,4,3,1,3,0,0,3,4.92842,4.70254,1.04804,1.78712,0.12306,0.11742,0.005640298128128052,0.274167,1.5844,0.276088,0.62521,,,6.35149,-0.0390618,-0.0807709,999,,,,,,,8.110410594940188,1.6483482998924963,8.60162878036499,1.748182784391517,,,,,,,,,,,,,,,,,,,"Peyton Olejnik","sa3025492",803021
"Tzu-Chen Sha","ATH",0,0,0,6.685,1,1,0,0,,4.0003,18,5,3,3,1,2,0,0,2,3.45105,3.50429,0.984809,1.88743,0.0868657,0.0882056,-0.0013399198651313782,0.297157,1.57068,0.287267,0.594644,,,6.41122,-0.0391513,-0.0458902,999,,,,,,,2.302191257476803,0.575505210311936,5.001480579376221,1.2502775880834818,,,,,,,,,,,,,,,,,,,"Tzu-Chen Sha","sa3021551",809223
"Jose Serrano","HOU",0,0,0,5.99831,1,1,0,0,,2.39279,15,4,2,2,1,2,0,0,2,6.42048,6.03791,1.06336,2.10382,0.114064,0.107268,0.006796553730964661,0.282116,2.22513,0.289448,0.78888,,,6.98218,-0.0393251,-0.0513462,999,,,,,,,-6.993351650238038,-2.9226763410850247,-3.036048412322998,-1.2688317860840228,,,,,,,,,,,,,,,,,,,"Jose Serrano","sa3019597",805431
"Yeriel Santos","HOU",0,0,0,6.39951,1,1,0,0,,3.89345,18,4,3,3,1,2,0,0,2,4.58182,5.5248,0.829317,1.54936,0.112108,0.135182,-0.02307312935590744,0.279218,1.69422,0.284885,0.631425,,,6.37048,-0.0394511,-0.0567263,999,,,,,,,4.111537218093874,1.0560136095337285,4.467254877090454,1.1473766859516568,,,,,,,,,,,,,,,,,,,"Yeriel Santos","sa3018891",802105
"Mason Black","KCR",2,1,1,5.25317,31,1,0,0,,36,159,38,23,21,6,15,,2,28,7.06767,3.66904,1.9263,1.45673,0.176613,0.0916851,0.08492793887853622,0.270072,1.48482,0.300962,0.673419,,,5.04292,-0.0395395,-0.145452,999,,,,,,,98.80000000000003,2.7444444444444454,107,2.9722222222222223,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"Will Eldridge","ATL",0,0,0,6.08606,1,0,0,0,,1.73944,9,2,1,1,0,1,0,0,1,5.82807,5.192,1.12251,1.86914,0.126171,0.112401,0.01377011090517044,0.277204,1.8226,0.285283,0.707651,,,6.45559,-0.0396111,-0.00767812,999,,,,,,,6.671861910820009,3.8356360938401965,7.697203993797302,4.425102595780677,,,,,,,,,,,,,,,,,,,"Will Eldridge","sa3076272",804885
"Efrain Cubilla","COL",0,0,0,7.36928,1,0,0,0,,1.86178,8,2,2,2,0,1,0,0,1,3.48521,5.0538,0.689621,1.80331,0.0859734,0.124668,-0.03869420289993286,0.306718,1.75367,0.300614,0.583342,,,6.8179,-0.039677,-0.0739353,999,,,,,,,7.577144122123719,4.069846842472626,8.308881163597107,4.462878522979456,,,,,,,,,,,,,,,,,,,"Efrain Cubilla","sa3024289",827384
"Ichiro Cano","CIN",0,0,0,5.78052,1,0,0,0,,1.54628,11,3,1,1,0,1,0,0,2,9.21654,6.09297,1.51265,2.73921,0.146294,0.0967138,0.0495804101228714,0.270531,2.36578,0.281727,0.858014,,,7.31617,-0.0396888,-0.0136491,999,,,,,,,4.64244043827057,3.0023367330190402,8.731378674507141,5.64671518632073,,,,,,,,,,,,,,,,,,,"Ichiro Cano","sa3023708",802560
"Mason Estrada","LAD",0,0,0,6.40474,1,1,0,0,,2.85385,15,4,2,2,1,2,0,0,2,5.49314,6.84615,0.80237,1.70645,0.116236,0.144866,-0.028629973530769348,0.277732,1.98868,0.286724,0.702991,,,6.86755,-0.0396929,-0.0202248,999,,,,,,,-3.581512594223023,-1.2549759217130485,-0.7307517528533936,-0.2560582520524585,,,,,,,,,,,,,,,,,,,"Mason Estrada","sa3069379",833386
"Alison Zacarias","COL",0,1,0,7.78056,1,1,0,0,,3.49749,15,4,3,3,1,2,0,0,1,2.26923,5.18094,0.437995,1.59811,0.0580821,0.132609,-0.07452696561813354,0.322173,1.77102,0.310246,0.543076,,,6.83141,-0.0397955,-0.0399201,999,,,,,,,-0.8185551166534406,-0.23404056035268114,0.48746275901794434,0.13937492412001543,,,,,,,,,,,,,,,,,,,"Alison Zacarias","sa3022388",808026
"Alfredo Romero","CHC",0,0,0,6.51613,1,1,0,0,,3.26435,15,3,3,2,1,2,0,0,1,3.59569,5.55897,0.646827,1.43792,0.0897301,0.138724,-0.04899344593286514,0.283271,1.6877,0.282855,0.61264,,,6.4382,-0.039827,-0.0889233,999,,,,,,,0.056168365478517224,0.01720661564584164,-0.6782646179199219,-0.20777956572700002,,,,,,,,,,,,,,,,,,,"Alfredo Romero","sa3018345",801252
"Drew Conover","CHW",0,0,0,6.78184,1,1,0,0,,2.85707,14,3,2,2,0,2,0,0,1,3.66203,6.99225,0.523727,1.44064,0.0822828,0.15711,-0.07482738792896271,0.289358,1.96369,0.290486,0.655709,,,6.93319,-0.0400602,-0.0228351,999,,,,,,,9.342324829101564,3.269896016363938,10.285354614257812,3.5999647513098094,,,,,,,,,,,,,,,,,,,"Drew Conover","sa3023279",805418
"Gregori Ramirez","ARI",0,0,0,6.01741,1,0,0,0,,1.95823,10,2,1,1,0,1,0,0,1,4.78708,4.95073,0.966946,1.55741,0.107062,0.110722,-0.0036598145961761475,0.285316,1.79366,0.293004,0.68545,,,6.14947,-0.0403549,0.0044879,999,,,,,,,8.290925073623658,4.233880530959984,8.791165590286255,4.489335569509675,,,,,,,,,,,,,,,,,,,"Gregori Ramirez","sa3020412",806646
"Matt Pushard","STL",2,1,0,4.55391,37,0,0,4,,37,157,36,20,19,5,14,,2,30,7.3818,3.4656,2.13002,1.17286,0.193935,0.0910486,0.10288672894239426,0.254575,1.35151,0.293811,0.683333,,,4.48762,-0.0403896,-0.069715,999,,,,,,,146.70000000000002,3.9648648648648654,148,4,,,,,,,,,,,,,,,,,,,"Matt Pushard","31870",690155
"Orlando Suarez","CHW",0,0,0,5.99497,1,0,0,0,,1.6731,10,2,1,1,0,1,0,0,1,6.16997,6.60857,0.933632,1.92476,0.111895,0.119849,-0.007954083383083344,0.279118,2.21845,0.287534,0.776906,,,6.97251,-0.0404019,-0.0137521,999,,,,,,,6.180946135520936,3.6943058230121633,7.365504145622253,4.402307390808414,,,,,,,,,,,,,,,,,,,"Orlando Suarez","sa3023863",823861
"Pedro Garcia","DET",0,0,0,7.0551,1,1,0,0,,2.39869,11,3,2,2,0,2,0,0,1,3.58938,5.80226,0.618617,1.81874,0.0857457,0.138609,-0.05286296457052231,0.2875,1.77934,0.278736,0.616904,,,7.07841,-0.0404036,-0.0494986,999,,,,,,,5.9502706050872805,2.480638377705981,7.993426084518433,3.332419789052875,,,,,,,,,,,,,,,,,,,"Pedro Garcia","sa3018872",801221
"Edwin Núñez","STL",0,0,0,5.90326,1,0,0,0,,1.88893,9,2,1,1,0,2,0,0,1,6.78801,7.31351,0.928147,1.4011,0.151349,0.163066,-0.011716708540916443,0.260721,1.88222,0.286265,0.700497,,,6.29298,-0.0404333,-0.00244434,999,,,,,,,4.778110837936402,2.5295278175050804,5.444669485092163,2.882403398915252,,,,,,,,,,,,,,,,,,,"Edwin Nunez","sa3014813",695835
"Raimy Rodriguez","HOU",0,0,0,6.3499,1,1,0,0,,3.27824,16,3,3,2,1,3,0,0,2,5.41515,7.22131,0.749885,1.40135,0.126468,0.168649,-0.04218173027038574,0.26914,1.84912,0.284511,0.661205,,,6.56105,-0.0406181,-0.0903454,999,,,,,,,-0.8410260200500472,-0.25654805324883695,-1.6088013648986816,-0.4907515919712778,,,,,,,,,,,,,,,,,,,"Raimy Rodriguez","sa3018326",800321
"Kai Wynyard","TEX",0,0,0,6.54747,1,0,0,0,,1.86877,8,2,1,1,0,1,0,0,1,4.31304,5.21541,0.82698,1.71,0.105854,0.128001,-0.022146813571453094,0.280024,1.66906,0.279217,0.623265,,,6.55538,-0.0406843,-0.00523284,999,,,,,,,7.628899788856507,4.082310183708855,8.343851208686829,4.46488873930788,,,,,,,,,,,,,,,,,,,"Kai Wynyard","sa3015311",698785
