Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Francisco Toledo,NYM,C,21,37,35,124,0.11510791366906475,0.2517985611510791,0.3597122302158273,0.3167715827338129,0.5776978417266186,0.2009249743062693,0.36330935251798563,0.33093525179856115,0.5143884892086331,0.046762589928057555,0.10071942446043165,0.8237410071942446,0.49640287769784175,0.6798561151079137,0.5899280575539568,0.7230215827338129,0.12949640287769784,0.05755395683453238,0.09352517985611511,0.7807486631016043,0.5107913669064749,0.4316546762589928,0.09352517985611511,0.23741007194244604,0.014388489208633094,0.15217391304347827,0.2589928057553957,3.4372,"'-1.07461","'-0.02904351351351352",.197,.267,4.8,5.4,36.507936507936506,90.2,106.8,91.2,103,42.9,37.8,"'-0.7",41.3,50.806451612903224,65.57377049180327,77.5,20.967741935483872,9.5,.200,.243,.371,.263,2.7027027027027017,1,2,0,0,7,2,14,63,26
Beau Ankeney,DET,1B/OF,23,144,123,542,0.6546762589928058,0.6546762589928058,0.35251798561151076,0.5802607913669064,0.8482014388489209,0.36896197327852,0.6258992805755396,0.7805755395683454,0.8273381294964028,0.29856115107913667,0.22302158273381295,0.9136690647482014,0.9784172661870504,0.7985611510791367,0.7122302158273381,0.7410071942446043,0.36330935251798563,0.841726618705036,0.39568345323741005,0.8235294117647058,0.8345323741007195,0.2302158273381295,0.23741007194244604,0.3381294964028777,0.2805755395683453,0.6159420289855072,0.5971223021582733,4.50472,"'-0.656573","'-0.004559534722222222",.220,.355,9.9,9,30.70866141732284,92,114.4,92.9,104.1,43.2,29.9,17.7,32.9,52.214022140221395,71.18055555555556,71.21951219512195,17.15867158671587,16.3,.252,.357,.382,.364,5.5555555555555545,8,13,5,1,31,3,43,283,93
Bryce Martin-Grudzielanek,NYY,2B/3B/SS,22,124,103,500,0.7122302158273381,0.6474820143884892,0.34532374100719426,0.5717176258992805,0.5258992805755396,0.5858170606372044,0.7482014388489209,0.6115107913669064,0.34172661870503596,0.6870503597122302,0.8201438848920863,0.6654676258992805,0.3776978417266187,0.5971223021582733,0.5071942446043165,0.6330935251798561,0.6726618705035972,0.4460431654676259,0.539568345323741,0.12834224598930485,0.10071942446043165,0.539568345323741,0.7410071942446043,0.5107913669064749,0.7697841726618705,0.35144927536231885,0.5467625899280576,5.460319999999999,0.659337,0.005317233870967743,.231,.325,2.7,15.3,19.59183673469388,88.7,105.7,90.4,102.1,38.7,22.6,9.2,28.3,37.4,54.50980392156863,80.5755395683453,10.6,14.7,.252,.379,.340,.329,1.6129032258064515,2,19,3,0,26,2,28,187,53
Josh Tate,PIT,OF,22,122,105,465,0.3129496402877698,0.3273381294964029,0.3381294964028777,0.4982014388489209,0.4798561151079137,0.5344295991778006,0.539568345323741,0.30935251798561153,0.23741007194244604,0.5215827338129496,0.3237410071942446,0.8129496402877698,0.4064748201438849,0.7517985611510791,0.21223021582733814,0.6330935251798561,0.6007194244604317,0.2517985611510791,0.5323741007194245,0.6310160427807486,0.5755395683453237,0.7122302158273381,0.4748201438848921,0.7266187050359713,0.19424460431654678,0.3007246376811594,0.2302158273381295,6.86225,"'-0.798148","'-0.006542196721311475",.212,.262,1.3,12.3,28.448275862068968,90,105.9,92.2,99.6,38.7,25.4,5.1,28.5,47.526881720430104,66.52360515021459,83.87096774193549,13.548387096774194,9,.229,.328,.276,.311,0.819672131147541,1,15,0,1,24,1,31,221,63
Branny De Oleo,NYM,2B/3B/SS,20,69,60,285,0.44244604316546765,0.4892086330935252,0.33093525179856115,0.43277877697841727,0.37482014388489204,0.4008221993833504,0.7985611510791367,0.4712230215827338,0.11870503597122302,0.381294964028777,0.17266187050359713,0.420863309352518,0.2805755395683453,0.31654676258992803,0.5611510791366906,0.5827338129496403,0.4244604316546763,0.737410071942446,0.31654676258992803,0.839572192513369,0.9496402877697842,0.39568345323741005,0.16546762589928057,0.26618705035971224,0.03597122302158273,0.8623188405797102,0.8848920863309353,3.7689699999999995,"'-1.5226","'-0.02206666666666666",.235,.299,0,10.1,33.112582781456965,86.3,104.8,86.7,102.7,37.5,29,14.9,35.8,52.982456140350884,75.3731343283582,76.23762376237623,18.947368421052637,24.4,.233,.333,.350,.333,0,0,7,4,0,14,1,20,151,54
Juan Sanchez,TOR,3B/SS,18,85,73,308,0.07913669064748201,0.1079136690647482,0.3237410071942446,0.2670863309352518,0.18057553956834532,0.29753340184994864,0.05755395683453238,0.05755395683453238,0.29136690647482016,0.49280575539568344,0.2517985611510791,0.05755395683453238,0.2517985611510791,0.014388489208633094,0.4352517985611511,0.2446043165467626,0.39568345323741005,0.460431654676259,0.1079136690647482,0.6524064171122995,0.5179856115107914,0.19424460431654678,0.1223021582733813,0.6906474820143885,0.8705035971223022,0.5615942028985508,0.4136690647482014,6.4450199999999995,0.8403649999999999,0.00988664705882353,.131,.174,2.1,11.8,30.128205128205128,81.4,104.5,77.7,101.5,27.7,29.4,9.5,40.8,47.72727272727273,65.78947368421053,71,19.480519480519487,12.5,.123,.247,.219,.152,1.1764705882352942,1,10,1,0,9,2,25,147,60
Dylan Palmer,PIT,2B/OF,22,117,93,468,0.7230215827338129,0.5971223021582733,0.31654676258992803,0.5413669064748201,0.21079136690647485,0.7266187050359713,0.8848920863309353,0.44244604316546765,0.2446043165467626,0.7050359712230215,0.39568345323741005,0.07913669064748201,0.23741007194244604,0.08633093525179857,0.02158273381294964,0.050359712230215826,0.8273381294964028,0.050359712230215826,0.8776978417266187,0.5882352941176471,0.60431654676259,0.8201438848920863,0.8561151079136691,0.8633093525179856,0.6546762589928058,0.43478260869565216,0.2733812949640288,8.13753,0.22480100000000003,0.0019213760683760683,.251,.295,1.4,15.4,27.23404255319149,81.8,104.4,81.6,95.8,18.9,17.9,"'-1.3",19.1,47.00854700854701,66.95278969957081,85.8974358974359,8.974358974358974,9.6,.237,.366,.333,.296,0.8547008547008548,1,18,4,1,22,1,21,220,42
Nathan Humphreys,FA,OF,23,92,75,360,0.8561151079136691,0.8201438848920863,0.30935251798561153,0.6976169064748202,0.8683453237410074,0.7497430626927031,0.5827338129496403,0.8489208633093526,0.8453237410071942,0.8453237410071942,0.7913669064748201,0.8345323741007195,0.9280575539568345,0.8273381294964028,0.6798561151079137,0.8848920863309353,0.8129496402877698,0.1079136690647482,0.8669064748201439,0.2406417112299465,0.1223021582733813,0.8884892086330936,0.920863309352518,0.025179856115107913,0.5719424460431655,0.44565217391304346,0.16546762589928057,0,0,0,.215,.389,10.3,17.4,20.253164556962027,90.3,112.1,93.6,103.9,50,18.5,1.6,19.4,40,55.44554455445545,87.5,7.777777777777778,8.3,.227,.370,.440,.241,6.521739130434782,6,16,4,0,17,4,17,144,28
Carlos Caro,PIT,2B,21,38,35,149,0.4136690647482014,0.920863309352518,0.302158273381295,0.4986510791366907,0.5467625899280575,0.41521068859198357,0.4892086330935252,0.8776978417266187,0.9316546762589928,0.03597122302158273,0.5107913669064749,0.49640287769784175,0.10431654676258993,0.381294964028777,0.26258992805755393,0.3237410071942446,0.22302158273381295,0.9820143884892086,0.43884892086330934,0.4705882352941176,0.5611510791366906,0.6906474820143885,0.4460431654676259,0.45323741007194246,0.06474820143884892,0.6376811594202898,0.9064748201438849,5.01269,"'-0.55504","'-0.014606315789473684",.209,.399,13,5.3,25.64102564102564,87,102.8,87.4,99.9,30.4,34.2,23.1,31.3,44.966442953020135,66.19718309859155,82.97872340425532,14.093959731543624,25,.286,.316,.657,.350,7.894736842105262,3,2,0,2,10,3,13,67,21
David Beckles,TOR,1B/OF,22,61,45,266,0.460431654676259,0.23381294964028776,0.2949640287769784,0.3693794964028777,0.2755395683453237,0.5416238437821173,0.1366906474820144,0.1079136690647482,0.41007194244604317,0.9712230215827338,0.8705035971223022,0.22661870503597123,0.2949640287769784,0.24100719424460432,0.2805755395683453,0.3381294964028777,0.4892086330935252,0.06474820143884892,0.21942446043165467,0.2620320855614973,0.6870503597122302,0.20863309352517986,0.34532374100719426,0.07913669064748201,0.34532374100719426,0.5217391304347826,0.03597122302158273,1.08036,"'-0.177372","'-0.002907737704918033",.153,.205,3.4,23,17.24137931034483,84.2,104.9,86,100,31,27.9,"'-0.2",38,40.6015037593985,68.59504132231406,71.08433734939759,15.413533834586465,3.4,.133,.344,.156,.207,1.639344262295082,1,14,1,0,6,0,17,108,41
Chase Heath,STL,C,22,112,102,421,0.737410071942446,0.48201438848920863,0.28776978417266186,0.5638489208633093,0.6410071942446043,0.45940390544707094,0.9280575539568345,0.8705035971223022,0.7877697841726619,0.20503597122302158,0.1223021582733813,0.2949640287769784,0.8201438848920863,0.35611510791366907,0.3381294964028777,0.4316546762589928,0.6546762589928058,0.7266187050359713,0.6726618705035972,0.8342245989304813,0.6330935251798561,0.4748201438848921,0.45323741007194246,0.20863309352517986,0.1223021582733813,0.2391304347826087,0.5827338129496403,3.1396900000000003,"'-1.0917299999999999","'-0.009747589285714288",.261,.396,9.2,8,35.751295336787564,84.9,109.9,87.1,100.6,32.9,23.2,14.8,26.5,52.969121140142526,67.54385964912281,78.57142857142857,14.014251781472685,15.8,.245,.313,.382,.301,6.25,7,9,5,0,25,3,26,223,59
Jaxson West,TOR,C,22,31,30,130,0.9064748201438849,0.9784172661870504,0.2805755395683453,0.6182553956834532,0.4971223021582733,0.6685508735868447,1,0.9172661870503597,0.11870503597122302,0.014388489208633094,0.5611510791366906,0.6834532374100719,0.08633093525179857,0.4352517985611511,0.17985611510791366,0.6798561151079137,0.7949640287769785,0.5323741007194245,0.920863309352518,0.7754010695187166,0.7050359712230215,0.8633093525179856,0.8201438848920863,0.28776978417266186,0.08633093525179857,0.06521739130434782,0.37050359712230213,4.1348400000000005,"'-0.399383","'-0.01288332258064516",.340,.416,0,3.2,24.52830188679245,88.8,102.6,88,99.4,40.9,19.4,11.4,18.2,50.769230769230774,68.83116883116884,86.7924528301887,9.230769230769232,11.5,.433,.452,.600,.522,0,0,1,2,0,13,1,6,66,12
Sam Robertson,NYM,2B/3B/OF,21,96,82,390,0.2589928057553957,0.43884892086330934,0.2733812949640288,0.4132194244604317,0.15827338129496402,0.5426515930113053,0.381294964028777,0.1510791366906475,0.11870503597122302,0.4712230215827338,0.697841726618705,0.06474820143884892,0.4352517985611511,0.11510791366906475,0.03597122302158273,0.02158273381294964,0.460431654676259,0.45323741007194246,0.5215827338129496,0.27807486631016043,0.2805755395683453,0.7482014388489209,0.6187050359712231,0.9280575539568345,0.9856115107913669,0.3007246376811594,0.21942446043165467,8.5957,2.2416,0.02335,.198,.227,0,11.5,22.335025380710658,81.5,106.1,82.4,96.2,13,28.1,9.4,28.7,41.02564102564102,60.10362694300518,84.48275862068967,11.794871794871796,8.9,.244,.354,.293,.364,0,0,11,2,1,20,0,27,160,46
Luis Pino,STL,OF,22,61,53,237,0.2589928057553957,0.13309352517985612,0.26618705035971224,0.34307553956834536,0.6258992805755395,0.15005138746145943,0.22661870503597123,0.5071942446043165,0.8165467625899281,0.1366906474820144,0.31654676258992803,0.5143884892086331,0.658273381294964,0.2949640287769784,0.8669064748201439,0.6330935251798561,0.1366906474820144,0.3776978417266187,0.08633093525179857,0.2727272727272727,0.03597122302158273,0.1079136690647482,0.2302158273381295,0.4460431654676259,0.10071942446043165,0.6521739130434783,0.2805755395683453,5.00579,"'-0.692342","'-0.011349868852459016",.176,.306,9.7,6.6,29.12621359223301,87.4,108.3,86.6,105.9,38.7,37.7,7.7,42.3,40.92827004219409,50,68.65671641791045,17.29957805907173,9.7,.189,.267,.226,.323,4.918032786885246,3,4,2,0,10,0,23,97,41
Trevor Haskins,STL,2B,23,82,66,320,0.539568345323741,0.6870503597122302,0.2589928057553957,0.5364208633093525,0.6,0.48252826310380265,0.26258992805755393,0.5755395683453237,0.7769784172661871,0.8237410071942446,0.7050359712230215,0.46402877697841727,0.564748201438849,0.5179856115107914,0.7302158273381295,0.6187050359712231,0.4748201438848921,0.8992805755395683,0.2589928057553957,0.4866310160427808,0.6546762589928058,0.18705035971223022,0.2733812949640288,0.5035971223021583,0.460431654676259,0.8369565217391305,0.9064748201438849,5.4406,"'-0.145554","'-0.0017750487804878046",.182,.317,9.1,17.1,22.15189873417721,86.5,107.5,89.3,104.2,38.6,28,19,37.2,45.3125,67.90123456790124,70.9090909090909,16.875,25,.197,.341,.424,.244,4.878048780487805,4,14,6,0,13,3,23,145,54
Eddie King Jr.,PIT,OF,23,124,100,546,0.6151079136690647,0.7661870503597122,0.2517985611510791,0.5863309352517986,0.5014388489208633,0.7240493319630011,0.6402877697841727,0.4568345323741007,0.33093525179856115,0.5575539568345323,0.8273381294964028,0.6366906474820144,0.420863309352518,0.8129496402877698,0.6798561151079137,0.6618705035971223,0.7194244604316546,0.16906474820143885,0.7338129496402878,0.5267379679144385,0.8920863309352518,0.6834532374100719,0.6546762589928058,0.381294964028777,0.2517985611510791,0.16666666666666666,0.050359712230215826,4.74446,"'-0.656573","'-0.005294943548387097",.221,.296,2.6,12.9,19.34306569343066,88.5,106,93.4,103.9,40.3,21,2.3,24.6,46.153846153846146,73.16176470588233,82.91457286432161,11.355311355311356,3.9,.270,.390,.380,.338,1.6129032258064515,2,16,3,1,27,2,26,252,62
Mason Neville,CIN,OF,22,44,40,186,0.24100719424460432,0.3669064748201439,0.2446043165467626,0.3801708633093525,0.5971223021582733,0.20298047276464543,0.381294964028777,0.762589928057554,0.8057553956834532,0.14388489208633093,0.38489208633093525,0.22661870503597123,0.5863309352517986,0.06115107913669065,0.46402877697841727,0.60431654676259,0.03597122302158273,0.26258992805755393,0.2446043165467626,0.4117647058823529,0.15827338129496402,0.16546762589928057,0.28776978417266186,0.7913669064748201,0.762589928057554,0.8913043478260869,0.7050359712230215,7.40382,0.196022,0.004455045454545455,.198,.349,9.5,6.8,27.27272727272727,84.2,107.6,80.8,101.7,38.1,45.5,5.3,37.8,44.08602150537634,55.963302752293565,70.49180327868852,16.666666666666664,19,.225,.273,.400,.400,4.545454545454546,2,3,4,0,9,1,20,82,31
Esmil Valencia,MIA,OF,20,22,18,108,0.07913669064748201,0.28776978417266186,0.23741007194244604,0.31182553956834536,0.21007194244604319,0.32476875642343267,0.050359712230215826,0.03597122302158273,0.11870503597122302,0.30935251798561153,0.02158273381294964,0.07194244604316546,0.3776978417266187,0.007194244604316547,0.04316546762589928,0.4460431654676259,0.302158273381295,0.8812949640287769,0.37410071942446044,0.9090909090909092,0.9712230215827338,0.11510791366906475,0.17985611510791366,0.6546762589928058,0.007194244604316547,0.9855072463768116,0.9784172661870504,6.26159,"'-1.02505","'-0.04659318181818182",.130,.158,0,9.1,42.857142857142854,81.7,105.7,75.1,96.4,33.3,31.8,18.8,33.9,54.62962962962962,76.31578947368422,68.96551724137932,18.51851851851852,33.3,.222,.318,.278,.333,0,0,2,1,0,4,0,7,59,20
Jonathan Hogart,PHI,OF,24,54,42,226,0.8381294964028777,0.6402877697841727,0.2302158273381295,0.5968974820143884,0.8741007194244604,0.32990750256937307,0.3381294964028777,0.6330935251798561,0.9316546762589928,0.7841726618705036,0.6258992805755396,0.9712230215827338,0.8345323741007195,0.9856115107913669,0.8669064748201439,1,0.1510791366906475,0.8525179856115108,0.2446043165467626,0.22994652406417115,0.050359712230215826,0.08633093525179857,0.3669064748201439,0.841726618705036,0.48201438848920863,0.9782608695652174,0.8345323741007195,8.05558,"'-0.08806889999999999","'-0.0016309055555555558",.192,.330,13,16.7,23.40425531914893,94.1,110.3,97.8,105.9,69.6,37,17.8,37.8,39.82300884955753,51.51515151515152,67.64705882352942,15.044247787610619,21.7,.190,.352,.381,.286,5.5555555555555545,3,9,2,0,8,2,20,90,34
Sam Biller,NYM,OF,23,31,25,140,0.9928057553956835,0.9856115107913669,0.22302158273381295,0.7178507194244604,0.7503597122302159,0.646454265159301,0.9928057553956835,0.9784172661870504,0.8705035971223022,0.33093525179856115,0.7194244604316546,0.737410071942446,0.39568345323741005,0.6438848920863309,0.3669064748201439,0.7697841726618705,0.6726618705035972,0.60431654676259,0.658273381294964,0.3342245989304813,0.6762589928057554,0.8273381294964028,0.6402877697841727,0.6187050359712231,0.16546762589928057,0.021739130434782608,0.1079136690647482,6.08365,"'-0.21190799999999999","'-0.006835741935483871",.333,.534,11.1,9.7,22.07792207792208,89.1,105.8,90.8,100.7,44.4,22.6,12.2,26.7,42.857142857142854,68.25396825396825,86.046511627907,11.428571428571427,5.6,.440,.548,.520,.611,6.451612903225807,2,3,2,0,11,0,7,60,16
Bernard Moon,CIN,2B,21,61,55,246,0.1618705035971223,0.28776978417266186,0.2158273381294964,0.3464478417266187,0.23309352517985613,0.38489208633093525,0.22661870503597123,0.25539568345323743,0.37410071942446044,0.22302158273381295,0.14388489208633093,0.16906474820143885,0.17266187050359713,0.13309352517985612,0.5071942446043165,0.19424460431654678,0.20503597122302158,0.935251798561151,0.5827338129496403,0.6149732620320856,0.17266187050359713,0.8489208633093526,0.5179856115107914,0.3597122302158273,0.4892086330935252,0.8768115942028986,0.9496402877697842,4.68409,"'-0.0963204","'-0.0015790229508196721",.176,.253,2.9,8.2,34.615384615384606,83.8,103.5,83.6,102.1,26.5,34.4,20,27.6,47.15447154471545,56.338028169014095,86.25,13.008130081300814,30.6,.218,.295,.309,.333,1.639344262295082,1,5,2,0,12,1,21,116,32
Ediel Rivera,NYY,C,20,84,70,336,0.14388489208633093,0.050359712230215826,0.20863309352517986,0.304181654676259,0.19568345323741007,0.3520041109969167,0.11510791366906475,0.14388489208633093,0.5287769784172662,0.4460431654676259,0.5899280575539568,0.03597122302158273,0.19784172661870503,0.22661870503597123,0.3129496402877698,0.07194244604316546,0.15827338129496402,0.9820143884892086,0.21942446043165467,0.43315508021390375,0.5323741007194245,0.2733812949640288,0.2446043165467626,0.18345323741007194,0.4316546762589928,0.5,0.5359712230215827,2.6428599999999998,"'-0.168504","'-0.002006",.147,.217,4.9,10.7,24.41860465116279,80.4,104.1,85.9,100.5,19.5,36.9,23.1,38,44.64285714285715,65.85365853658537,72.2222222222222,16.964285714285715,14.6,.129,.250,.157,.220,2.380952380952381,2,9,2,0,9,0,31,150,57
Jack Barker,PHI,1B/OF,20,43,40,179,0.007194244604316547,0.007194244604316547,0.2014388489208633,0.26214028776978415,0.17769784172661868,0.2209660842754368,0.03237410071942446,0.02877697841726619,0.11870503597122302,0.15827338129496402,0.5467625899280576,0.09712230215827339,0.6151079136690647,0.10071942446043165,0.1510791366906475,0.02877697841726619,0.02158273381294964,0.7194244604316546,0.050359712230215826,0.6256684491978609,0.6618705035971223,0.04316546762589928,0.06474820143884892,1,0.9064748201438849,0.10869565217391304,0.24100719424460432,10,0.555657,0.012922255813953487,.103,.138,0,7,24.705882352941174,82.1,107.9,82,99.1,15,46.5,14.7,44.7,47.48603351955308,68.08510638297872,62.5,21.22905027932961,9.1,.075,.140,.150,.150,0,0,3,1,1,3,0,20,85,38
JoJo Jackson,NYY,OF,23,117,96,472,0.7050359712230215,0.60431654676259,0.19424460431654678,0.5308003597122303,0.4460431654676259,0.6187050359712231,0.6654676258992805,0.6438848920863309,0.34172661870503596,0.6402877697841727,0.762589928057554,0.5359712230215827,0.4352517985611511,0.6330935251798561,0.381294964028777,0.2733812949640288,0.7697841726618705,0.23741007194244604,0.5827338129496403,0.3475935828877005,0.4172661870503597,0.5467625899280576,0.6115107913669064,0.3237410071942446,0.6187050359712231,0.463768115942029,0.2589928057553957,4.4705900000000005,0.112548,0.000961948717948718,.223,.331,2.7,14.5,20.869565217391305,87.6,106.1,90.7,100.8,28.4,19.7,4.9,27.6,43.00847457627119,64.0495867768595,80.64516129032258,11.864406779661017,9.5,.240,.362,.354,.292,1.7094017094017095,2,17,5,0,23,2,23,203,56
Chase Meggers,NYM,C/1B,23,75,67,310,0.29856115107913667,0.2158273381294964,0.18705035971223022,0.5065197841726619,0.5618705035971223,0.5267214799588901,0.6151079136690647,0.39568345323741005,0.29136690647482016,0.4460431654676259,0.02877697841726619,0.7589928057553957,0.658273381294964,0.697841726618705,0.7949640287769785,0.7050359712230215,0.5539568345323741,0.4712230215827338,0.6834532374100719,0.9411764705882352,0.9784172661870504,0.658273381294964,0.3381294964028777,0.22302158273381295,0.07913669064748201,0.5398550724637681,0.658273381294964,3.2964900000000004,"'-1.00763","'-0.013435066666666669",.218,.284,2.1,10.7,41.875,89.4,108.3,91.6,104.9,42.6,26.7,9.8,26.4,58.70967741935483,76.66666666666667,82.6086956521739,15.483870967741936,17,.224,.307,.254,.319,1.3333333333333337,1,8,2,0,15,0,20,182,48
Austin Smith,TOR,OF,23,90,74,338,0.1618705035971223,0.05755395683453238,0.17985611510791366,0.4464928057553957,0.22158273381294963,0.6510791366906474,0.1223021582733813,0.1223021582733813,0.41007194244604317,0.5827338129496403,0.7553956834532374,0.1510791366906475,0.31654676258992803,0.19424460431654678,0.15827338129496402,0.1079136690647482,0.7086330935251799,0.5323741007194245,0.7769784172661871,0.26737967914438504,0.30935251798561153,0.6330935251798561,0.7913669064748201,0.6618705035971223,0.22302158273381295,0.39855072463768115,0.460431654676259,6.28061,"'-0.554423","'-0.006160255555555555",.150,.208,3.4,13.3,21.176470588235293,83.7,105,85.5,99.3,22.4,21.1,11.4,23.9,40.828402366863905,60.71428571428571,82.35294117647058,9.763313609467458,13.1,.108,.233,.189,.123,2.2222222222222223,2,12,1,1,8,1,19,138,33
Will Vierling,PHI,C,22,78,67,287,0.2733812949640288,0.2733812949640288,0.17266187050359713,0.39838129496402874,0.3345323741007194,0.43268242548818087,0.46402877697841727,0.22661870503597123,0.11870503597122302,0.29856115107913667,0.23741007194244604,0.31654676258992803,0.6294964028776978,0.19424460431654678,0.5215827338129496,0.381294964028777,0.539568345323741,0.7769784172661871,0.5575539568345323,0.7860962566844921,0.6115107913669064,0.37410071942446044,0.41007194244604317,0.15827338129496402,0.2949640287769784,0.5398550724637681,0.8561151079136691,2.33597,"'-0.305806","'-0.003920589743589744",.207,.251,0,9,30.158730158730158,85.4,108,85.5,102.2,31.9,26.9,16.3,28.1,50.87108013937283,67.0807453416149,75.92592592592592,14.285714285714285,23.4,.209,.308,.284,.283,0,0,7,2,0,14,1,21,146,41
Adrian Pinto,TOR,2B,23,29,25,118,0.9064748201438849,0.539568345323741,0.16546762589928057,0.5926258992805755,0.44820143884892094,0.7322713257965056,0.8848920863309353,0.9280575539568345,0.48201438848920863,0.5971223021582733,0.7769784172661871,0.19424460431654678,0.420863309352518,0.17625899280575538,0.7446043165467626,0.2158273381294964,0.960431654676259,0.22302158273381295,0.7122302158273381,0.4064171122994653,0.8705035971223022,0.5035971223021583,0.7050359712230215,0.10071942446043165,0.41007194244604317,0.5507246376811594,0.6834532374100719,1.60119,"'-0.0620803","'-0.0021407",.251,.418,4.5,13.8,20.3125,83.9,106,84.8,104.3,27.3,10.3,4.6,25,44.067796610169495,72.2222222222222,79.48717948717949,11.016949152542374,17.4,.200,.310,.400,.190,3.4482758620689653,1,4,2,0,5,1,3,52,13
Harry Genth,MIN,2B/OF,23,48,34,223,0.6870503597122302,0.4676258992805755,0.15827338129496402,0.42288669064748197,0.3776978417266187,0.42497430626927024,0.1079136690647482,0.08273381294964029,0.6438848920863309,0.6474820143884892,0.920863309352518,0.09712230215827339,0.5179856115107914,0.24100719424460432,0.3381294964028777,0.5467625899280576,0.08633093525179857,0.35251798561151076,0.28776978417266186,0.0962566844919786,0.14388489208633093,0.36330935251798563,0.5251798561151079,0.7553956834532374,0.9496402877697842,0.7463768115942029,0.9568345323741008,7.0429,0.836709,0.0174314375,.143,.197,7.1,14.6,16.071428571428573,82.1,107,86,100.6,35.7,41.7,7.3,36.3,35.874439461883405,55.85585585585586,75.80645161290323,13.004484304932735,31.3,.118,.375,.206,.286,2.083333333333333,1,7,3,0,4,0,20,80,29
Jeremy Almonte,MIA,C,20,24,19,108,0.11510791366906475,0.10071942446043165,0.1510791366906475,0.2596672661870503,0.06330935251798561,0.4532374100719424,0.03237410071942446,0.014388489208633094,0.11870503597122302,0.5359712230215827,0.2158273381294964,0.1079136690647482,0.06115107913669065,0.13309352517985612,0.014388489208633094,0.014388489208633094,0.14388489208633093,0.3776978417266187,0.6438848920863309,0.8128342245989305,0.9640287769784173,0.2014388489208633,0.4676258992805755,0.14028776978417265,0.31654676258992803,0,0.29856115107913667,2.19643,"'-0.0798175","'-0.0033257291666666665",.103,.120,0,12.5,31.03448275862069,82.2,101.9,83.6,94.3,10,37.5,7.7,26.8,51.851851851851855,76,71.05263157894737,13.888888888888891,10,.105,.292,.105,.200,0,0,3,0,0,2,0,9,56,15
Tyler Pettorini,PHI,2B/3B,23,77,72,287,0.17266187050359713,0.039568345323741004,0.14388489208633093,0.47189748201438847,0.24964028776978422,0.6253854059609455,0.6546762589928058,0.302158273381295,0.11870503597122302,0.1223021582733813,0.2949640287769784,0.20863309352517986,0.48201438848920863,0.20863309352517986,0.17985611510791366,0.1366906474820144,0.9064748201438849,0.15467625899280577,0.8848920863309353,0.6577540106951871,0.539568345323741,0.7877697841726619,0.841726618705036,0.9424460431654677,0.8561151079136691,0.44565217391304346,0.08273381294964029,8.66601,0.663315,0.00861448051948052,.222,.261,0,6.5,29.370629370629374,84,106.5,85.7,99.4,23.7,15.6,2,19,47.735191637630656,65.97222222222221,85.26315789473685,9.059233449477352,5,.167,.221,.167,.200,0,0,5,0,0,12,0,12,137,26
Brent Iredale,PIT,1B/3B,22,47,36,194,0.03597122302158273,0.014388489208633094,0.1366906474820144,0.28889388489208634,0.22302158273381295,0.41675231243576566,0.01079136690647482,0.007194244604316547,0.11870503597122302,0.8093525179856115,0.8848920863309353,0.28776978417266186,0.6402877697841727,0.31654676258992803,0.17985611510791366,0.06115107913669065,0.23741007194244604,0.4712230215827338,0.1618705035971223,0.1176470588235294,0.12949640287769784,0.29856115107913667,0.39568345323741005,0.07194244604316546,0.4748201438848921,0.6992753623188406,0.0683453237410072,0.9067459999999999,"'-0.0798175","'-0.0016982446808510641",.083,.096,0,17,16.842105263157894,84.8,108.1,86.7,99.4,19,34,9.8,39.4,36.5979381443299,55.555555555555564,72.72727272727273,14.432989690721648,4.8,.028,.200,.028,.048,0,0,8,0,0,1,0,16,71,28
Samuel Escudero,PIT,C/1B,22,34,29,128,0.02877697841726619,0.02877697841726619,0.12949640287769784,0.279226618705036,0.31582733812949637,0.25539568345323743,0.02158273381294964,0.10071942446043165,0.6187050359712231,0.49280575539568344,0.5035971223021583,0.44244604316546765,0.3345323741007194,0.2805755395683453,0.07194244604316546,0.08273381294964029,0.05755395683453238,0.9928057553956835,0.05755395683453238,0.3850267379679144,0.5035971223021583,0.05755395683453238,0.11510791366906475,0.05755395683453238,0.5107913669064749,0.5797101449275363,0.935251798561151,0.767857,"'-0.0354744","'-0.001043364705882353",.098,.204,6.7,11.8,25.71428571428571,86.4,105.1,86.5,97.5,20,44.1,25.3,44.6,43.75,65.51724137931035,63.157894736842096,19.53125,26.7,.069,.176,.207,.071,2.9411764705882346,1,4,1,0,2,1,15,56,25
